grid,score,move,max_score,max_tile
"[1024, 256, 128, 32, 2, 8, 16, 4, 0, 2, 4, 0, 0, 0, 0, 0]",11396,right,25096,2048
"[1024, 256, 128, 32, 2, 8, 16, 4, 0, 4, 2, 4, 0, 0, 0, 0]",11396,up,25096,2048
"[1024, 256, 128, 32, 2, 8, 16, 8, 0, 4, 2, 2, 0, 0, 0, 0]",11404,right,25096,2048
"[1024, 256, 128, 32, 2, 8, 16, 8, 2, 0, 4, 4, 0, 0, 0, 0]",11408,right,25096,2048
"[1024, 256, 128, 32, 2, 8, 16, 8, 0, 0, 2, 8, 0, 0, 2, 0]",11416,up,25096,2048
"[1024, 256, 128, 32, 2, 8, 16, 16, 2, 0, 4, 0, 0, 0, 0, 0]",11436,right,25096,2048
"[1024, 256, 128, 32, 0, 2, 8, 32, 2, 0, 2, 4, 0, 0, 0, 0]",11468,right,25096,2048
"[1024, 256, 128, 32, 0, 2, 8, 32, 0, 2, 4, 4, 0, 0, 0, 0]",11472,up,25096,2048
"[1024, 256, 128, 64, 0, 4, 8, 4, 0, 0, 4, 0, 0, 2, 0, 0]",11540,up,25096,2048
"[1024, 256, 128, 64, 4, 4, 8, 4, 0, 2, 4, 0, 0, 0, 0, 0]",11540,right,25096,2048
"[1024, 256, 128, 64, 0, 8, 8, 4, 0, 2, 2, 4, 0, 0, 0, 0]",11548,up,25096,2048
"[1024, 256, 128, 64, 0, 8, 8, 8, 0, 2, 2, 0, 0, 2, 0, 0]",11556,right,25096,2048
"[1024, 256, 128, 64, 0, 0, 8, 16, 0, 0, 0, 4, 0, 0, 2, 2]",11576,up,25096,2048
"[1024, 256, 128, 64, 0, 0, 8, 16, 0, 2, 2, 4, 0, 0, 0, 2]",11576,up,25096,2048
"[1024, 256, 128, 64, 0, 2, 8, 16, 2, 0, 2, 4, 0, 0, 0, 2]",11576,right,25096,2048
"[1024, 256, 128, 64, 0, 2, 8, 16, 0, 0, 4, 4, 2, 0, 0, 2]",11580,up,25096,2048
"[1024, 256, 128, 64, 2, 2, 8, 16, 0, 0, 4, 4, 4, 0, 0, 2]",11580,up,25096,2048
"[1024, 256, 128, 64, 2, 2, 8, 16, 4, 2, 4, 4, 0, 0, 0, 2]",11580,right,25096,2048
"[1024, 256, 128, 64, 0, 4, 8, 16, 0, 4, 2, 8, 0, 0, 2, 2]",11592,right,25096,2048
"[1024, 256, 128, 64, 0, 4, 8, 16, 0, 4, 2, 8, 0, 0, 2, 4]",11596,up,25096,2048
"[1024, 256, 128, 64, 0, 8, 8, 16, 0, 2, 4, 8, 0, 0, 0, 4]",11608,right,25096,2048
"[1024, 256, 128, 64, 0, 0, 16, 16, 2, 2, 4, 8, 0, 0, 0, 4]",11624,right,25096,2048
"[1024, 256, 128, 64, 0, 0, 2, 32, 0, 4, 4, 8, 0, 0, 0, 4]",11660,up,25096,2048
"[1024, 256, 128, 64, 0, 4, 2, 32, 2, 0, 4, 8, 0, 0, 0, 4]",11660,up,25096,2048
"[1024, 256, 128, 64, 2, 4, 2, 32, 0, 0, 4, 8, 0, 2, 0, 4]",11660,left,25096,2048
"[1024, 256, 128, 64, 2, 4, 2, 32, 4, 8, 0, 0, 2, 4, 2, 0]",11660,right,25096,2048
"[1024, 256, 128, 64, 2, 4, 2, 32, 2, 0, 4, 8, 0, 2, 4, 2]",11660,up,25096,2048
"[1024, 256, 128, 64, 4, 4, 2, 32, 0, 2, 8, 8, 0, 0, 2, 2]",11672,left,25096,2048
"[1024, 256, 128, 64, 8, 2, 32, 0, 2, 16, 2, 0, 4, 0, 0, 0]",11700,right,25096,2048
"[1024, 256, 128, 64, 0, 8, 2, 32, 2, 2, 16, 2, 0, 0, 0, 4]",11700,up,25096,2048
"[1024, 256, 128, 64, 2, 8, 2, 32, 0, 2, 16, 2, 0, 2, 0, 4]",11700,left,25096,2048
"[1024, 256, 128, 64, 2, 8, 2, 32, 2, 16, 2, 0, 2, 4, 2, 0]",11700,up,25096,2048
"[1024, 256, 128, 64, 4, 8, 4, 32, 2, 16, 2, 0, 0, 4, 0, 4]",11708,up,25096,2048
"[1024, 256, 128, 64, 4, 8, 4, 32, 2, 16, 2, 4, 0, 4, 4, 0]",11708,right,25096,2048
"[1024, 256, 128, 64, 4, 8, 4, 32, 2, 16, 2, 4, 0, 2, 0, 8]",11716,right,25096,2048
"[1024, 256, 128, 64, 4, 8, 4, 32, 2, 16, 2, 4, 0, 2, 2, 8]",11716,up,25096,2048
"[1024, 256, 128, 64, 4, 8, 4, 32, 2, 16, 4, 4, 2, 2, 0, 8]",11720,up,25096,2048
"[1024, 256, 128, 64, 4, 8, 8, 32, 4, 16, 0, 4, 2, 2, 0, 8]",11732,right,25096,2048
"[1024, 256, 128, 64, 0, 4, 16, 32, 0, 4, 16, 4, 0, 2, 4, 8]",11752,up,25096,2048
"[1024, 256, 128, 64, 2, 8, 32, 32, 0, 2, 4, 4, 0, 0, 0, 8]",11792,right,25096,2048
"[1024, 256, 128, 64, 0, 2, 8, 64, 4, 0, 2, 8, 0, 0, 0, 8]",11864,up,25096,2048
"[1024, 256, 128, 128, 4, 2, 8, 16, 0, 0, 2, 2, 0, 0, 0, 0]",12008,left,25096,2048
"[1024, 256, 256, 0, 4, 2, 8, 16, 4, 0, 4, 0, 0, 0, 0, 0]",12268,left,25096,2048
"[1024, 512, 0, 0, 4, 2, 8, 16, 8, 0, 0, 0, 0, 0, 0, 2]",12788,up,25096,2048
"[1024, 512, 8, 16, 4, 2, 2, 2, 8, 0, 0, 0, 0, 0, 0, 0]",12788,right,25096,2048
"[1024, 512, 8, 16, 0, 4, 2, 4, 0, 0, 0, 8, 0, 2, 0, 0]",12792,up,25096,2048
"[1024, 512, 8, 16, 2, 4, 2, 4, 0, 2, 0, 8, 0, 0, 0, 0]",12792,right,25096,2048
"[1024, 512, 8, 16, 2, 4, 2, 4, 0, 0, 2, 8, 0, 0, 2, 0]",12792,up,25096,2048
"[1024, 512, 8, 16, 2, 4, 4, 4, 0, 0, 2, 8, 0, 4, 0, 0]",12796,up,25096,2048
"[1024, 512, 8, 16, 2, 8, 4, 4, 2, 0, 2, 8, 0, 0, 0, 0]",12804,right,25096,2048
"[1024, 512, 8, 16, 0, 2, 8, 8, 0, 2, 4, 8, 0, 0, 0, 0]",12816,up,25096,2048
"[1024, 512, 16, 16, 0, 4, 4, 16, 0, 0, 0, 0, 0, 4, 0, 0]",12852,left,25096,2048
"[1024, 512, 32, 0, 8, 16, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0]",12892,up,25096,2048
"[1024, 512, 32, 4, 8, 16, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0]",12892,right,25096,2048
"[1024, 512, 32, 4, 0, 0, 8, 16, 0, 0, 0, 4, 2, 0, 0, 2]",12892,left,25096,2048
"[1024, 512, 32, 4, 8, 16, 0, 0, 4, 0, 2, 0, 4, 0, 0, 0]",12896,up,25096,2048
"[1024, 512, 32, 4, 8, 16, 2, 0, 8, 0, 0, 0, 0, 0, 0, 4]",12904,right,25096,2048
"[1024, 512, 32, 4, 0, 8, 16, 2, 0, 0, 2, 8, 0, 0, 0, 4]",12904,left,25096,2048
"[1024, 512, 32, 4, 8, 16, 2, 0, 2, 8, 2, 0, 4, 0, 0, 0]",12904,up,25096,2048
"[1024, 512, 32, 4, 8, 16, 4, 2, 2, 8, 0, 0, 4, 0, 0, 0]",12908,right,25096,2048
"[1024, 512, 32, 4, 8, 16, 4, 2, 0, 0, 2, 8, 0, 0, 2, 4]",12908,left,25096,2048
"[1024, 512, 32, 4, 8, 16, 4, 2, 2, 8, 0, 0, 2, 4, 4, 0]",12908,up,25096,2048
"[1024, 512, 32, 4, 8, 16, 8, 2, 4, 8, 0, 0, 0, 4, 0, 2]",12920,right,25096,2048
"[1024, 512, 32, 4, 8, 16, 8, 2, 0, 0, 4, 8, 2, 0, 4, 2]",12920,left,25096,2048
"[1024, 512, 32, 4, 8, 16, 8, 2, 4, 8, 0, 0, 2, 4, 2, 2]",12920,up,25096,2048
"[1024, 512, 32, 4, 8, 16, 8, 4, 4, 8, 2, 2, 2, 4, 0, 0]",12924,right,25096,2048
"[1024, 512, 32, 4, 8, 16, 8, 4, 0, 4, 8, 4, 0, 2, 2, 4]",12928,up,25096,2048
"[1024, 512, 32, 8, 8, 16, 16, 8, 2, 4, 2, 0, 0, 2, 0, 0]",12960,up,25096,2048
"[1024, 512, 32, 16, 8, 16, 16, 0, 2, 4, 2, 0, 0, 2, 2, 0]",12976,right,25096,2048
"[1024, 512, 32, 16, 2, 0, 8, 32, 0, 2, 4, 2, 0, 0, 0, 4]",13012,up,25096,2048
"[1024, 512, 32, 16, 2, 2, 8, 32, 0, 0, 4, 2, 0, 2, 0, 4]",13012,left,25096,2048
"[1024, 512, 32, 16, 4, 8, 32, 2, 4, 2, 0, 0, 2, 4, 0, 0]",13016,up,25096,2048
"[1024, 512, 64, 16, 8, 8, 0, 2, 2, 2, 0, 0, 0, 4, 0, 2]",13088,up,25096,2048
"[1024, 512, 64, 16, 8, 8, 0, 4, 2, 2, 0, 0, 0, 4, 0, 2]",13092,right,25096,2048
"[1024, 512, 64, 16, 0, 0, 16, 4, 0, 0, 0, 4, 2, 0, 4, 2]",13112,up,25096,2048
"[1024, 512, 64, 16, 2, 0, 16, 8, 0, 4, 4, 2, 0, 0, 0, 0]",13120,up,25096,2048
"[1024, 512, 64, 16, 2, 4, 16, 8, 0, 0, 4, 2, 2, 0, 0, 0]",13120,right,25096,2048
"[1024, 512, 64, 16, 2, 4, 16, 8, 2, 0, 4, 2, 0, 0, 0, 2]",13120,up,25096,2048
"[1024, 512, 64, 16, 4, 4, 16, 8, 4, 0, 4, 4, 0, 0, 0, 0]",13128,up,25096,2048
"[1024, 512, 64, 16, 8, 4, 16, 8, 0, 0, 4, 4, 0, 2, 0, 0]",13136,right,25096,2048
"[1024, 512, 64, 16, 8, 4, 16, 8, 0, 2, 0, 8, 0, 0, 0, 2]",13144,up,25096,2048
"[1024, 512, 64, 16, 8, 4, 16, 16, 0, 2, 0, 2, 2, 0, 0, 0]",13160,up,25096,2048
"[1024, 512, 64, 32, 8, 4, 16, 2, 2, 2, 0, 0, 2, 0, 0, 0]",13192,left,25096,2048
"[1024, 512, 64, 32, 8, 4, 16, 2, 4, 0, 0, 2, 2, 0, 0, 0]",13196,right,25096,2048
"[1024, 512, 64, 32, 8, 4, 16, 2, 0, 0, 4, 2, 2, 0, 0, 2]",13196,up,25096,2048
"[1024, 512, 64, 32, 8, 4, 16, 4, 2, 2, 4, 2, 0, 0, 0, 0]",13200,left,25096,2048
"[1024, 512, 64, 32, 8, 4, 16, 4, 4, 4, 2, 0, 0, 0, 4, 0]",13204,left,25096,2048
"[1024, 512, 64, 32, 8, 4, 16, 4, 8, 2, 2, 0, 4, 0, 0, 0]",13212,right,25096,2048
"[1024, 512, 64, 32, 8, 4, 16, 4, 2, 0, 8, 4, 0, 0, 0, 4]",13216,up,25096,2048
"[1024, 512, 64, 32, 8, 4, 16, 8, 2, 2, 8, 4, 0, 0, 0, 0]",13224,right,25096,2048
"[1024, 512, 64, 32, 8, 4, 16, 8, 0, 4, 8, 4, 0, 0, 2, 0]",13228,up,25096,2048
"[1024, 512, 64, 32, 8, 8, 16, 8, 0, 0, 8, 4, 0, 0, 2, 2]",13236,right,25096,2048
"[1024, 512, 64, 32, 0, 16, 16, 8, 0, 0, 8, 4, 0, 2, 0, 4]",13256,right,25096,2048
"[1024, 512, 64, 32, 0, 0, 32, 8, 4, 0, 8, 4, 0, 0, 2, 4]",13288,up,25096,2048
"[1024, 512, 64, 32, 4, 2, 32, 8, 0, 0, 8, 8, 0, 0, 2, 0]",13296,up,25096,2048
"[1024, 512, 64, 32, 4, 2, 32, 16, 2, 0, 8, 0, 0, 0, 2, 0]",13312,right,25096,2048
"[1024, 512, 64, 32, 4, 2, 32, 16, 0, 2, 2, 8, 0, 0, 0, 2]",13312,right,25096,2048
"[1024, 512, 64, 32, 4, 2, 32, 16, 0, 0, 4, 8, 0, 0, 2, 2]",13316,right,25096,2048
"[1024, 512, 64, 32, 4, 2, 32, 16, 0, 0, 4, 8, 2, 0, 0, 4]",13320,right,25096,2048
"[1024, 512, 64, 32, 4, 2, 32, 16, 0, 2, 4, 8, 0, 0, 2, 4]",13320,up,25096,2048
"[1024, 512, 64, 32, 4, 4, 32, 16, 2, 0, 4, 8, 0, 0, 2, 4]",13324,right,25096,2048
"[1024, 512, 64, 32, 0, 8, 32, 16, 0, 2, 4, 8, 2, 0, 2, 4]",13332,right,25096,2048
"[1024, 512, 64, 32, 0, 8, 32, 16, 2, 2, 4, 8, 0, 0, 4, 4]",13336,right,25096,2048
"[1024, 512, 64, 32, 4, 8, 32, 16, 0, 4, 4, 8, 0, 0, 0, 8]",13348,right,25096,2048
"[1024, 512, 64, 32, 4, 8, 32, 16, 0, 2, 8, 8, 0, 0, 0, 8]",13356,right,25096,2048
"[1024, 512, 64, 32, 4, 8, 32, 16, 2, 0, 2, 16, 0, 0, 0, 8]",13372,up,25096,2048
"[1024, 512, 64, 32, 4, 8, 32, 32, 2, 2, 2, 8, 0, 0, 0, 0]",13404,left,25096,2048
"[1024, 512, 64, 32, 4, 8, 64, 0, 4, 2, 8, 0, 0, 0, 2, 0]",13472,up,25096,2048
"[1024, 512, 128, 32, 8, 8, 8, 0, 0, 2, 2, 0, 0, 0, 0, 4]",13608,right,25096,2048
"[1024, 512, 128, 32, 0, 0, 8, 16, 0, 0, 0, 4, 0, 2, 0, 4]",13628,up,25096,2048
"[1024, 512, 128, 32, 0, 2, 8, 16, 0, 0, 0, 8, 0, 4, 0, 0]",13636,up,25096,2048
"[1024, 512, 128, 32, 0, 2, 8, 16, 0, 4, 0, 8, 0, 2, 0, 0]",13636,right,25096,2048
"[1024, 512, 128, 32, 0, 2, 8, 16, 0, 0, 4, 8, 0, 2, 0, 2]",13636,up,25096,2048
"[1024, 512, 128, 32, 0, 4, 8, 16, 0, 0, 4, 8, 0, 2, 0, 2]",13640,up,25096,2048
"[1024, 512, 128, 32, 0, 4, 8, 16, 0, 2, 4, 8, 2, 0, 0, 2]",13640,up,25096,2048
"[1024, 512, 128, 32, 2, 4, 8, 16, 0, 2, 4, 8, 0, 0, 2, 2]",13640,left,25096,2048
"[1024, 512, 128, 32, 2, 4, 8, 16, 2, 4, 8, 2, 4, 0, 0, 0]",13644,up,25096,2048
"[1024, 512, 128, 32, 4, 8, 16, 16, 4, 0, 0, 2, 0, 0, 4, 0]",13672,right,25096,2048
"[1024, 512, 128, 32, 0, 4, 8, 32, 0, 0, 4, 2, 0, 2, 0, 4]",13704,up,25096,2048
"[1024, 512, 128, 64, 0, 4, 8, 2, 0, 2, 4, 4, 0, 2, 0, 0]",13768,left,25096,2048
"[1024, 512, 128, 64, 4, 8, 2, 0, 2, 8, 0, 0, 2, 4, 0, 0]",13776,up,25096,2048
"[1024, 512, 128, 64, 4, 16, 2, 0, 4, 4, 0, 0, 0, 2, 0, 0]",13796,up,25096,2048
"[1024, 512, 128, 64, 8, 16, 2, 0, 0, 4, 0, 4, 0, 2, 0, 0]",13804,up,25096,2048
"[1024, 512, 128, 64, 8, 16, 2, 4, 0, 4, 0, 2, 0, 2, 0, 0]",13804,left,25096,2048
"[1024, 512, 128, 64, 8, 16, 2, 4, 4, 2, 0, 2, 2, 0, 0, 0]",13804,right,25096,2048
"[1024, 512, 128, 64, 8, 16, 2, 4, 0, 0, 4, 4, 0, 0, 2, 2]",13808,up,25096,2048
"[1024, 512, 128, 64, 8, 16, 2, 8, 2, 0, 4, 2, 0, 0, 2, 0]",13816,right,25096,2048
"[1024, 512, 128, 64, 8, 16, 2, 8, 2, 2, 4, 2, 0, 0, 0, 2]",13816,up,25096,2048
"[1024, 512, 128, 64, 8, 16, 2, 8, 2, 2, 4, 4, 2, 0, 0, 0]",13820,up,25096,2048
"[1024, 512, 128, 64, 8, 16, 2, 8, 4, 2, 4, 4, 0, 0, 0, 2]",13824,right,25096,2048
"[1024, 512, 128, 64, 8, 16, 2, 8, 0, 4, 2, 8, 2, 0, 0, 2]",13832,up,25096,2048
"[1024, 512, 128, 64, 8, 16, 4, 16, 2, 4, 2, 2, 0, 0, 0, 0]",13852,right,25096,2048
"[1024, 512, 128, 64, 8, 16, 4, 16, 0, 2, 4, 4, 4, 0, 0, 0]",13856,up,25096,2048
"[1024, 512, 128, 64, 8, 16, 8, 16, 4, 2, 0, 4, 0, 0, 0, 2]",13864,right,25096,2048
"[1024, 512, 128, 64, 8, 16, 8, 16, 4, 4, 2, 4, 0, 0, 0, 2]",13864,left,25096,2048
"[1024, 512, 128, 64, 8, 16, 8, 16, 8, 2, 4, 2, 2, 0, 0, 0]",13872,up,25096,2048
"[1024, 512, 128, 64, 16, 16, 8, 16, 2, 2, 4, 2, 0, 0, 4, 0]",13888,right,25096,2048
"[1024, 512, 128, 64, 0, 32, 8, 16, 0, 4, 4, 2, 0, 0, 2, 4]",13924,right,25096,2048
"[1024, 512, 128, 64, 0, 32, 8, 16, 0, 0, 8, 2, 0, 4, 2, 4]",13932,up,25096,2048
"[1024, 512, 128, 64, 0, 32, 16, 16, 2, 4, 2, 2, 0, 0, 0, 4]",13948,right,25096,2048
"[1024, 512, 128, 64, 2, 0, 32, 32, 0, 2, 4, 4, 0, 0, 0, 4]",13984,right,25096,2048
"[1024, 512, 128, 64, 2, 0, 2, 64, 0, 0, 2, 8, 0, 0, 0, 4]",14056,up,25096,2048
"[1024, 512, 128, 128, 2, 0, 4, 8, 0, 0, 2, 4, 0, 0, 0, 0]",14188,left,25096,2048
"[1024, 512, 256, 0, 2, 4, 8, 0, 2, 4, 4, 0, 0, 0, 0, 0]",14444,up,25096,2048
"[1024, 512, 256, 0, 4, 8, 8, 0, 0, 2, 4, 0, 0, 0, 0, 0]",14456,left,25096,2048
"[1024, 512, 256, 0, 4, 16, 0, 0, 2, 4, 0, 0, 0, 2, 0, 0]",14472,left,25096,2048
"[1024, 512, 256, 4, 4, 16, 0, 0, 2, 4, 0, 0, 2, 0, 0, 0]",14472,up,25096,2048
"[1024, 512, 256, 4, 4, 16, 0, 0, 4, 4, 0, 0, 2, 0, 0, 0]",14476,right,25096,2048
"[1024, 512, 256, 4, 0, 0, 4, 16, 0, 0, 0, 8, 4, 0, 0, 2]",14484,left,25096,2048
"[1024, 512, 256, 4, 4, 16, 0, 0, 8, 2, 0, 0, 4, 2, 0, 0]",14484,up,25096,2048
"[1024, 512, 256, 4, 4, 16, 0, 0, 8, 4, 0, 2, 4, 0, 0, 0]",14488,up,25096,2048
"[1024, 512, 256, 4, 4, 16, 0, 2, 8, 4, 0, 2, 4, 0, 0, 0]",14488,up,25096,2048
"[1024, 512, 256, 4, 4, 16, 0, 4, 8, 4, 2, 0, 4, 0, 0, 0]",14492,up,25096,2048
"[1024, 512, 256, 8, 4, 16, 2, 0, 8, 4, 0, 2, 4, 0, 0, 0]",14500,right,25096,2048
"[1024, 512, 256, 8, 0, 4, 16, 2, 2, 8, 4, 2, 0, 0, 0, 4]",14500,up,25096,2048
"[1024, 512, 256, 8, 2, 4, 16, 4, 0, 8, 4, 4, 0, 0, 0, 2]",14504,up,25096,2048
"[1024, 512, 256, 8, 2, 4, 16, 8, 0, 8, 4, 2, 0, 2, 0, 0]",14512,up,25096,2048
"[1024, 512, 256, 16, 2, 4, 16, 2, 2, 8, 4, 0, 0, 2, 0, 0]",14528,up,25096,2048
"[1024, 512, 256, 16, 4, 4, 16, 2, 0, 8, 4, 0, 0, 2, 4, 0]",14532,right,25096,2048
"[1024, 512, 256, 16, 0, 8, 16, 2, 0, 0, 8, 4, 0, 2, 2, 4]",14540,up,25096,2048
"[1024, 512, 256, 16, 0, 8, 16, 2, 0, 2, 8, 8, 2, 0, 2, 0]",14548,right,25096,2048
"[1024, 512, 256, 16, 2, 8, 16, 2, 0, 0, 2, 16, 0, 0, 0, 4]",14568,left,25096,2048
"[1024, 512, 256, 16, 2, 8, 16, 2, 2, 16, 2, 0, 4, 0, 0, 0]",14568,up,25096,2048
"[1024, 512, 256, 16, 4, 8, 16, 2, 4, 16, 2, 0, 0, 4, 0, 0]",14572,right,25096,2048
"[1024, 512, 256, 16, 4, 8, 16, 2, 0, 4, 16, 2, 2, 0, 0, 4]",14572,up,25096,2048
"[1024, 512, 256, 16, 4, 8, 32, 4, 2, 4, 0, 4, 2, 0, 0, 0]",14608,up,25096,2048
"[1024, 512, 256, 16, 4, 8, 32, 8, 4, 4, 0, 0, 0, 0, 2, 0]",14620,right,25096,2048
"[1024, 512, 256, 16, 4, 8, 32, 8, 0, 0, 0, 8, 0, 2, 0, 2]",14628,up,25096,2048
"[1024, 512, 256, 16, 4, 8, 32, 16, 0, 2, 0, 2, 0, 4, 0, 0]",14644,up,25096,2048
"[1024, 512, 256, 32, 4, 8, 32, 2, 0, 2, 0, 0, 0, 4, 2, 0]",14676,right,25096,2048
"[1024, 512, 256, 32, 4, 8, 32, 2, 0, 0, 2, 2, 0, 0, 4, 2]",14676,up,25096,2048
"[1024, 512, 256, 32, 4, 8, 32, 4, 0, 0, 2, 2, 2, 0, 4, 0]",14680,up,25096,2048
"[1024, 512, 256, 32, 4, 8, 32, 4, 2, 0, 2, 2, 0, 4, 4, 0]",14680,right,25096,2048
"[1024, 512, 256, 32, 4, 8, 32, 4, 0, 0, 2, 4, 4, 0, 0, 8]",14692,up,25096,2048
"[1024, 512, 256, 32, 8, 8, 32, 8, 0, 0, 2, 8, 0, 0, 4, 0]",14708,up,25096,2048
"[1024, 512, 256, 32, 8, 8, 32, 16, 0, 4, 2, 0, 0, 0, 4, 0]",14724,right,25096,2048
"[1024, 512, 256, 32, 0, 16, 32, 16, 2, 0, 4, 2, 0, 0, 0, 4]",14740,up,25096,2048
"[1024, 512, 256, 32, 2, 16, 32, 16, 2, 0, 4, 2, 0, 0, 0, 4]",14740,up,25096,2048
"[1024, 512, 256, 32, 4, 16, 32, 16, 2, 0, 4, 2, 0, 0, 0, 4]",14744,left,25096,2048
"[1024, 512, 256, 32, 4, 16, 32, 16, 2, 4, 2, 0, 4, 0, 2, 0]",14744,right,25096,2048
"[1024, 512, 256, 32, 4, 16, 32, 16, 2, 2, 4, 2, 0, 0, 4, 2]",14744,up,25096,2048
"[1024, 512, 256, 32, 4, 16, 32, 16, 2, 2, 8, 4, 0, 0, 2, 0]",14756,right,25096,2048
"[1024, 512, 256, 32, 4, 16, 32, 16, 0, 4, 8, 4, 0, 2, 0, 2]",14760,right,25096,2048
"[1024, 512, 256, 32, 4, 16, 32, 16, 2, 4, 8, 4, 0, 0, 0, 4]",14764,up,25096,2048
"[1024, 512, 256, 32, 4, 16, 32, 16, 2, 4, 8, 8, 2, 0, 0, 0]",14772,up,25096,2048
"[1024, 512, 256, 32, 4, 16, 32, 16, 4, 4, 8, 8, 0, 0, 0, 2]",14776,right,25096,2048
"[1024, 512, 256, 32, 4, 16, 32, 16, 0, 0, 8, 16, 0, 0, 2, 2]",14800,up,25096,2048
"[1024, 512, 256, 32, 4, 16, 32, 32, 2, 0, 8, 2, 0, 0, 2, 0]",14832,up,25096,2048
"[1024, 512, 256, 64, 4, 16, 32, 2, 2, 2, 8, 0, 0, 0, 2, 0]",14896,left,25096,2048
"[1024, 512, 256, 64, 4, 16, 32, 2, 4, 8, 0, 0, 2, 0, 2, 0]",14900,up,25096,2048
"[1024, 512, 256, 64, 8, 16, 32, 2, 2, 8, 2, 0, 0, 2, 0, 0]",14908,right,25096,2048
"[1024, 512, 256, 64, 8, 16, 32, 2, 2, 2, 8, 2, 0, 0, 0, 2]",14908,up,25096,2048
"[1024, 512, 256, 64, 8, 16, 32, 4, 2, 2, 8, 2, 0, 0, 0, 2]",14912,up,25096,2048
"[1024, 512, 256, 64, 8, 16, 32, 4, 2, 2, 8, 4, 2, 0, 0, 0]",14916,up,25096,2048
"[1024, 512, 256, 64, 8, 16, 32, 8, 4, 2, 8, 0, 0, 0, 2, 0]",14928,right,25096,2048
"[1024, 512, 256, 64, 8, 16, 32, 8, 0, 4, 2, 8, 0, 0, 2, 2]",14928,up,25096,2048
"[1024, 512, 256, 64, 8, 16, 32, 16, 0, 4, 4, 2, 0, 0, 0, 2]",14948,up,25096,2048
"[1024, 512, 256, 64, 8, 16, 32, 16, 0, 4, 4, 4, 0, 0, 2, 0]",14952,right,25096,2048
"[1024, 512, 256, 64, 8, 16, 32, 16, 4, 0, 4, 8, 0, 0, 0, 2]",14960,right,25096,2048
"[1024, 512, 256, 64, 8, 16, 32, 16, 2, 0, 8, 8, 0, 0, 0, 2]",14968,right,25096,2048
"[1024, 512, 256, 64, 8, 16, 32, 16, 0, 2, 2, 16, 0, 0, 0, 2]",14984,up,25096,2048
"[1024, 512, 256, 64, 8, 16, 32, 32, 0, 2, 2, 2, 0, 0, 0, 2]",15016,right,25096,2048
"[1024, 512, 256, 64, 0, 8, 16, 64, 2, 0, 2, 4, 0, 0, 0, 2]",15084,up,25096,2048
"[1024, 512, 256, 128, 2, 8, 16, 4, 0, 0, 2, 2, 2, 0, 0, 0]",15212,right,25096,2048
"[1024, 512, 256, 128, 2, 8, 16, 4, 0, 0, 0, 4, 0, 2, 0, 2]",15216,up,25096,2048
"[1024, 512, 256, 128, 2, 8, 16, 8, 0, 2, 0, 2, 0, 0, 2, 0]",15224,right,25096,2048
"[1024, 512, 256, 128, 2, 8, 16, 8, 0, 0, 0, 4, 0, 4, 0, 2]",15228,up,25096,2048
"[1024, 512, 256, 128, 2, 8, 16, 8, 0, 4, 2, 4, 0, 0, 0, 2]",15228,left,25096,2048
"[1024, 512, 256, 128, 2, 8, 16, 8, 4, 2, 4, 0, 2, 0, 0, 4]",15228,right,25096,2048
"[1024, 512, 256, 128, 2, 8, 16, 8, 2, 4, 2, 4, 0, 0, 2, 4]",15228,up,25096,2048
"[1024, 512, 256, 128, 4, 8, 16, 8, 0, 4, 4, 8, 2, 0, 0, 0]",15244,up,25096,2048
"[1024, 512, 256, 128, 4, 8, 16, 16, 2, 4, 4, 0, 0, 0, 2, 0]",15260,right,25096,2048
"[1024, 512, 256, 128, 0, 4, 8, 32, 0, 0, 2, 8, 0, 2, 0, 2]",15300,up,25096,2048
"[1024, 512, 256, 128, 0, 4, 8, 32, 0, 2, 2, 8, 0, 0, 2, 2]",15300,right,25096,2048
"[1024, 512, 256, 128, 0, 4, 8, 32, 2, 0, 4, 8, 0, 0, 0, 4]",15308,up,25096,2048
"[1024, 512, 256, 128, 2, 4, 8, 32, 0, 0, 4, 8, 2, 0, 0, 4]",15308,up,25096,2048
"[1024, 512, 256, 128, 4, 4, 8, 32, 2, 0, 4, 8, 0, 0, 0, 4]",15312,right,25096,2048
"[1024, 512, 256, 128, 2, 8, 8, 32, 0, 2, 4, 8, 0, 0, 0, 4]",15320,right,25096,2048
"[1024, 512, 256, 128, 0, 2, 16, 32, 2, 2, 4, 8, 0, 0, 0, 4]",15336,up,25096,2048
"[1024, 512, 256, 128, 2, 4, 16, 32, 0, 0, 4, 8, 0, 0, 2, 4]",15340,left,25096,2048
"[1024, 512, 256, 128, 2, 4, 16, 32, 4, 8, 0, 0, 2, 4, 0, 4]",15340,right,25096,2048
"[1024, 512, 256, 128, 2, 4, 16, 32, 2, 0, 4, 8, 0, 0, 2, 8]",15348,left,25096,2048
"[1024, 512, 256, 128, 2, 4, 16, 32, 2, 4, 8, 2, 2, 8, 0, 0]",15348,up,25096,2048
"[1024, 512, 256, 128, 4, 8, 16, 32, 2, 8, 8, 2, 0, 2, 0, 0]",15360,up,25096,2048
"[1024, 512, 256, 128, 4, 16, 16, 32, 2, 2, 8, 2, 0, 0, 2, 0]",15376,right,25096,2048
